经度,纬度,降水量_avg,相对湿度 (%)_avg,温度_avg,降水量_avg_normalized,相对湿度 (%)_avg_normalized,温度_avg_normalized,加权均值
112.913735,24.806637,3125.6875,40.92772727272728,19.682386363636365,0.4727104039585377,0.41742858765403834,0.39471035050791653,0.4315550795475948
112.926572,24.806637,3205.880681818182,40.26045454545453,18.92897727272728,0.32219639124685373,0.500795047986826,0.27335956804246486,0.3655089827156969
112.939409,24.806637,3265.6761363636365,40.23272727272728,18.31988636363636,0.20996672780787418,0.5042591856437029,0.1752539580854757,0.2949730787694079
112.952246,24.806637,3317.284090909091,40.75295454545455,17.861363636363638,0.11310412489869026,0.4392640127207662,0.10140020133613988,0.21529215933140286
112.965083,24.806637,3304.0511363636365,40.64522727272727,18.113636363636363,0.1379409631873051,0.4527230393548748,0.1420334950123545,0.2411499303494624
112.97792,24.806637,3230.443181818182,40.19545454545455,18.93863636363636,0.2760952096574667,0.5089158952808204,0.27491534730484046,0.3511775128183507
112.875224,24.815107,2852.9261363636365,40.55931818181818,22.495454545454542,0.9846542677984897,0.4634561871770112,0.8478081815685918,0.7750059559806212
112.888061,24.815107,2901.392045454545,39.4059090909091,21.827272727272728,0.8936889476602832,0.6075586347890265,0.7401848631829421,0.7552385091157484
112.900898,24.815107,3009.5625,40.77068181818182,20.72897727272728,0.6906645907093802,0.43704923618603986,0.5632836094078905,0.570533683415974
112.913735,24.815107,3123.715909090909,39.80659090909089,19.61363636363636,0.4764108689160945,0.5574990061900175,0.38363686281687515,0.4750367715752781
112.926572,24.815107,3214.528409090909,40.33090909090909,18.74943181818181,0.3059655334214906,0.491992730989834,0.24444037704767896,0.347903848834238
112.939409,24.815107,3281.704545454545,40.15363636363636,18.10568181818182,0.17988312076099544,0.5141404963370999,0.14075226503157354,0.2765215154402855
112.952246,24.815107,3308.25,40.311363636363645,17.843181818181822,0.13006014588576542,0.4944346640922235,0.09847167566578242,0.2387041256591029
112.965083,24.815107,3236.443181818182,40.99340909090909,18.614204545454545,0.26483385232265455,0.4092225566471681,0.2226594673743935,0.29904782580921513
112.875224,24.823577,2861.630681818182,39.71727272727273,22.152272727272724,0.9683167683316979,0.5686580725765222,0.7925322595405877,0.78644356728727
112.888061,24.823577,2892.1875,39.59340909090909,21.784090909090907,0.9109648935716419,0.5841331137486503,0.7332296147158417,0.7521062838099641
